Date,Open,High,Low,Close,Volume,log_return,return,range,range_rel,sma_7,sma_14,sma_30,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,vol_7,vol_14,vol_30,log_return_7d
2021-03-09,13.615290641784668,14.986444473266602,13.320186614990234,14.84631061553955,134867044,0.08752072071597494,0.09146488014242227,1.6662578582763672,0.11223380012892256,13.598100934709821,13.935592447008405,11.745901854832967,13.53255987975728,12.171901869518933,64.60428727248888,1.360658010238346,1.5678830031041335,-0.20722499286578744,0.05729422342448741,0.09253178956630728,0.10450082957537629,0.06163255791669009
2021-03-10,14.850929260253906,15.18793773651123,14.07906436920166,14.231083869934082,103150901,-0.04232281383200265,-0.04143970589982904,1.1088733673095703,0.07791910844206883,13.614599909101214,13.71619074685233,11.957496309280396,13.640025109015248,12.324433869549685,61.33052863242275,1.3155912394655633,1.5174246503764195,-0.20183341091085616,0.06040914115659889,0.08487508482978019,0.10196755741769586,0.00814864248681113
2021-03-11,14.219837188720703,16.239398956298828,13.704225540161133,15.992279052734377,229272516,0.11667746941499457,0.12375692525578885,2.5351734161376953,0.15852483612735788,14.028070722307477,13.871638229915074,12.230012512207031,14.001910331125883,12.596126105341144,66.55532390033432,1.405784225784739,1.4950965654580837,-0.08931233967334462,0.06354296064203865,0.06669217878371644,0.10332673023264405,0.1996477701722461
2021-03-12,16.020919799804688,16.485795974731445,14.111228942871094,14.552142143249512,185287457,-0.09436783744557653,-0.0900520122701729,2.3745670318603516,0.16317645941644904,14.305456297738212,13.940509728022985,12.412676779429118,14.086561379144904,12.741016182223245,59.478447042428535,1.345545196921659,1.4651862917507987,-0.11964109482913976,0.07578127391339003,0.07213389399383713,0.10271747192496578,0.14321291977464146
2021-03-13,14.563802719116213,15.394397735595703,13.920056343078612,15.308802604675291,145102757,0.050689787475412196,0.051996500170030435,1.4743413925170916,0.0963067739907254,14.630076953342982,14.091055052621025,12.61579179763794,14.274598490764962,12.93122258388636,61.77805380588315,1.3433759068786024,1.4408242147763595,-0.09744830789775705,0.07655517944260276,0.0724021728323818,0.1029153158473934,0.16067810157716078
2021-03-14,15.301581382751465,15.349831581115724,14.378764152526855,14.50826644897461,90232804,-0.053709409685767984,-0.052292538898907726,0.971067428588869,0.06693200955497343,14.720153263636998,14.1924136025565,12.79116694132487,14.310547407412601,13.048040647966971,58.0261163142653,1.26250675944563,1.4051607237102135,-0.14265396426458343,0.0791036552666283,0.0743016845118368,0.10369930629922665,0.04443302580560626
2021-03-15,14.477127075195312,14.790472984313965,13.698057174682615,14.18666172027588,102600692,-0.022416379210130177,-0.022166999057386283,1.0924158096313494,0.07700302094819428,14.803649493626185,14.137490272521973,12.972973823547363,14.29148807093003,13.132382949619483,56.54049828587202,1.1591051213105459,1.35594960323028,-0.19684448191973414,0.07923993927543851,0.0650813376223284,0.10305518590295333,0.04207153743290437
2021-03-16,14.163911819458008,14.282896041870115,13.229814529418944,13.622773170471191,112303590,-0.040559317538070516,-0.0397477969745883,1.0530815124511719,0.07730302041098636,14.62885843004499,14.113479682377406,13.1357697168986,14.188608855474822,13.168708151164054,53.93317331232301,1.0199007043107677,1.2887398234463776,-0.26883911913560987,0.07171130595058252,0.06331109285549043,0.10354316084478986,-0.08600850082114109
2021-03-17,13.634963989257812,14.266797065734863,13.130529403686523,14.220203399658203,94696339,0.04292083788384504,0.04385525778862753,1.1362676620483398,0.07990516240264546,14.627304077148438,14.120951993124825,13.314385191599529,14.193469554579957,13.246596688089546,56.23584832523718,0.9468728664904109,1.2203664320551844,-0.27349356556477344,0.07298714830530346,0.06436913016814666,0.10366999913231466,-0.000764849105293397
2021-03-18,14.21067714691162,14.745476722717283,13.82728385925293,14.230025291442873,79074263,0.0006904613865508225,0.0006906998098850092,0.9181928634643537,0.06452503383929349,14.37555353982108,14.201812131064278,13.51212380727132,14.19909351409733,13.319443251300903,56.27454479311986,0.8796502627964262,1.1522231982034328,-0.27257293540700656,0.05228509376712308,0.06062447869314033,0.10257260415553797,-0.11675185713373715
2021-03-19,14.23264980316162,14.488219261169434,13.93245792388916,14.204795837402344,68715211,-0.001774546816867062,-0.001772973239597908,0.5557613372802734,0.03912490849160325,14.32593263898577,14.315694468361992,13.711531098683675,14.199970794605793,13.385024924345455,56.13723509233652,0.8149458702603383,1.084767732614814,-0.2698218623544757,0.0395056008640065,0.0593697072073209,0.10251448583188341,-0.02415856650502768
2021-03-20,14.195825576782228,14.97821807861328,14.152045249938965,14.211980819702148,68049683,0.0005056859572505346,0.0005058138379494537,0.8261728286743146,0.05813213788812511,14.169243812561035,14.399660382952009,13.885915406545003,14.201818490774462,13.446280916594098,56.17003426541755,0.755537574180364,1.0189217009279241,-0.26338412674756007,0.03185588724051089,0.05896432980482966,0.10169817970500904,-0.07434266802318934
2021-03-21,14.218328475952148,14.36572265625,13.668253898620604,14.332205772399902,64229338,0.008423828316008297,0.008459408594971185,0.6974687576293963,0.04866443928488241,14.144092287336077,14.432122775486537,13.981467151641846,14.221878072562992,13.511904979987122,56.75277944167725,0.7099730925758703,0.9571319792575134,-0.2471588866816431,0.02595925408406864,0.05671575281346798,0.09204245711744942,-0.012209430021413059
2021-03-22,14.3502779006958,16.599872589111328,14.202885627746582,14.919293403625488,260995136,0.040146077758635546,0.040962824602767345,2.396986961364746,0.16066357142505572,14.248753956386022,14.526201725006104,14.145354811350504,14.329172738880299,13.616155974330704,59.57900947510542,0.7130167645495948,0.9083089363159297,-0.19529217176633484,0.028318435029360704,0.057170668396636606,0.08808159325317545,0.050353026947352664
2021-03-23,14.84861946105957,15.243708610534668,14.097057342529297,14.20483112335205,106780662,-0.049073107947907424,-0.047888479765390124,1.146651268005371,0.08072262584807026,14.331905092511859,14.480381761278425,14.249332078297932,14.31004325956826,13.65976154092488,54.87882236304669,0.6502817186433809,0.8567034927814199,-0.20642177413803897,0.030786478721076486,0.05385837209271921,0.08712147943984791,0.041839236537515756
2021-03-24,14.190396308898926,15.371431350708008,13.661297798156738,13.661297798156738,118813690,-0.03901526988444681,-0.03826397656370373,1.7101335525512695,0.1251808999275318,14.252061435154506,14.439682756151472,14.222882493336995,14.21023626550495,13.65987533775687,51.54718029480659,0.5503609277480805,0.795434979774752,-0.24507405202667143,0.029964510267464564,0.05368030345605741,0.0726706325860756,-0.0400968712307761
2021-03-25,13.650586128234863,13.705249786376951,12.61472511291504,13.02508544921875,116277943,-0.047689708796869734,-0.046570418004051595,1.0905246734619105,0.08372495349175008,14.079927171979632,14.227740355900355,14.150334072113036,14.02790537069169,13.612853864531823,47.882853654287196,0.4150515061598661,0.7193582850517748,-0.3043067788919087,0.03359670197689228,0.0422737608572362,0.07244428144454941,-0.08847704141419666
2021-03-26,13.01952838897705,14.804293632507324,12.370457649230955,14.779420852661133,149987319,0.1263585822047224,0.13468897461610196,2.433835983276369,0.1646773583038026,14.162016459873744,14.243974549429756,14.066224511464437,14.143523137148527,13.699266234022884,56.967034271134075,0.4442569031256429,0.6643380086665485,-0.22008110554090554,0.06275538103510546,0.05059983382635879,0.07224709811534911,0.03965608760739281
2021-03-27,14.786246299743652,16.80416488647461,14.75804615020752,16.50832176208496,223872587,0.11062887275918065,0.11698028810868655,2.04611873626709,0.12394468473266965,14.490065165928431,14.329654489244733,14.15596809387207,14.50733831021567,13.907344421286743,63.684941980002634,0.5999938889289282,0.6514691847190244,-0.05147529579009613,0.07403573884114424,0.05722051292068763,0.06235036298589828,0.14977927440932293
2021-03-28,16.47942352294922,19.386005401611328,16.345008850097656,18.016233444213867,426120062,0.08740860649596627,0.09134251826809936,3.040996551513672,0.16879202642050162,15.016354833330427,14.580223560333252,14.303577836354574,15.047168330830777,14.211706571133195,68.32888232136301,0.8354617596975817,0.6882676997147359,0.14719405998284585,0.0776592328564302,0.05842599913515869,0.06392525637267893,0.2287640525892809
2021-03-29,18.08330345153809,18.987842559814453,17.700363159179688,18.854808807373047,216748601,0.04549478102522153,0.046545542704904186,1.2874794006347656,0.06828387462254751,15.578571319580078,14.91366263798305,14.492032527923584,15.632959173375742,14.555640070113926,70.58190378987004,1.0773191032618161,0.766077980424152,0.31124112283766414,0.07777116201061629,0.05785505666256445,0.06383155753292617,0.23411275585586688
2021-03-30,18.891403198242188,20.869474411010746,18.891403198242188,19.233924865722656,264028427,0.019907649452827414,0.020107128225100857,1.9780712127685582,0.10284282727410135,16.29701328277588,15.314459187643868,14.696855131785075,16.186953895275266,14.90217968460346,71.5666947478768,1.2847742106718059,0.8698172264736828,0.4149569841981231,0.0695035061907484,0.05515470486299926,0.06372923196956828,0.3030935132566017
2021-03-31,19.1016845703125,19.795801162719727,18.1562557220459,19.465229034423828,206011018,0.011954107511074508,0.012025843415526039,1.6395454406738281,0.0842294451184894,17.12614631652832,15.689103875841413,14.84717648824056,16.691303916682738,15.24018334014571,72.17862791930294,1.4511205765370274,0.9860778964863517,0.4650426800506757,0.06167138000934857,0.05498577842432166,0.05953246699296663,0.35406289065212304
2021-04-01,19.415681838989254,20.36153984069824,18.84424591064453,19.084901809692383,173731886,-0.01973220617791238,-0.019538800394223177,1.5172939300537074,0.07950231786275895,17.991834368024552,16.03588077000209,15.018042500813802,17.05954974637653,15.524977300852871,69.5289037442069,1.5345724455236578,1.095776806293813,0.4387956392298449,0.05476516833270123,0.05587056509080622,0.05797339582397286,0.3820203932710804
2021-04-02,19.084630966186523,19.824573516845703,18.568418502807617,19.810222625732425,131061660,0.03730055740572791,0.03800495403501025,1.256155014038086,0.06340943450107459,18.710520335606166,16.436268397739955,15.20786355336507,17.48273018935436,15.842402880473578,71.66523718231583,1.6403273088807815,1.2046869068112067,0.4356404020695748,0.044735707310915536,0.05562254394888521,0.05818088680261284,0.2929623684720859
2021-04-03,19.79645156860352,23.82718849182129,19.78944969177246,22.552276611328125,483057740,0.12963792053109513,0.1384161115904834,4.037738800048828,0.1790390775014107,19.57394245692662,17.032003811427526,15.52300666173299,18.262660408119554,16.339430564240583,77.95711112691218,1.9232298438789712,1.3483954942247598,0.5748343496542114,0.0498868703049676,0.06183039052621145,0.05970041115256852,0.3119714162440004
2021-04-04,22.52737045288086,25.56953239440918,22.212968826293945,24.061323165893555,426557980,0.06476968423407437,0.06691326913786733,3.3565635681152344,0.1395003734820825,20.43752670288086,17.726940768105642,15.90470266342163,19.154762370854016,16.91142260880747,80.52068289185848,2.2433397620465456,1.527384347789117,0.7159554142574287,0.047314096820514115,0.06194260341209246,0.05931918817349094,0.2893324939821085
2021-04-05,23.9288387298584,24.777637481689453,22.80645179748535,22.984283447265625,264085329,-0.04579504948641544,-0.04476228140913763,1.9711856842041016,0.08576232923365762,21.02745165143694,18.30301148550851,16.23629684448242,19.743919459532727,17.361264152396963,73.91352552548254,2.3826553071357637,1.6984385396584463,0.6842167674773174,0.05746768730824852,0.06574909452717351,0.06052441186651131,0.1980426634704715
2021-04-06,22.977840423583984,25.346525192260746,21.87661361694336,24.95714569091797,320886935,0.08234952765619985,0.08583527296723492,3.4699115753173864,0.13903479261172502,21.845054626464844,19.07103395462036,16.605610624949136,20.545954264361225,17.923922044139257,77.54778635247845,2.6220322202219677,1.8831572757711506,0.7388749444508171,0.060704413631831045,0.06277202926933619,0.061122131316994156,0.26048454167384394
2021-04-07,25.14555931091309,27.48761558532715,23.089359283447266,26.47808074951172,676846221,0.0591570675636679,0.060941867208285094,4.398256301879883,0.16610933184653087,22.846890585763113,19.986518451145717,17.034807046254475,21.45858910823053,18.5575634297224,79.87547522340256,2.9010256785081303,2.0867309563185468,0.8142947221895835,0.06004924337791932,0.058578838538825825,0.06106259539866668,0.30768750172643733
2021-04-08,26.51459312438965,27.97001075744629,25.72493553161621,27.03398704528809,377988327,0.02077760466680134,0.020994961871872997,2.245075225830078,0.08304639719139709,23.982474190848215,20.987154279436385,17.441062927246094,22.316342637008617,19.185446660505043,80.66451070952711,3.1308959765035738,2.295563960355552,0.8353320161480218,0.05459263882288372,0.0525936480509049,0.05980361536757045,0.34819731257115105
2021-04-09,26.985803604125977,29.01473426818848,26.90382575988769,27.77827453613281,282477938,0.02715936980608946,0.02753154721861284,2.1109085083007884,0.07599134732270744,25.12076732090541,21.91564382825579,17.892635949452718,23.15663985225849,19.821952429070063,81.69909815590725,3.334687423188427,2.503388652922127,0.8312987702663,0.05510995163837801,0.048338221757279434,0.058641793603131695,0.3380561249715126
2021-04-10,27.64971160888672,28.257970809936523,25.96322631835937,26.84140396118164,270235258,-0.03430860439265748,-0.03372673755285005,2.294744491577152,0.0854927147214743,25.733499799455917,22.65372112819127,18.254273446400962,23.723526638246664,20.34191180181907,76.17397195897712,3.3816148364275946,2.679033889623221,0.7025809468043738,0.04931046068744166,0.04873704250315247,0.05670939773875631,0.17410960004776
2021-04-11,26.80805015563965,28.687227249145508,25.578319549560547,27.9318904876709,232938762,0.03982344502560364,0.04062703009374369,3.108907699584961,0.11130316084252259,26.28643798828125,23.361982345581055,18.700265057881673,24.370967230465777,20.904132445215502,78.03590335027005,3.466834785250274,2.8365940687486315,0.6302407165016426,0.04678316558542607,0.04638228669434192,0.05275527610798424,0.14916336083928927
2021-04-12,27.918367385864254,29.862302780151367,26.842742919921875,28.51212310791016,308804546,0.020560304737018864,0.020773123841917318,3.019559860229492,0.10590441998308331,27.076129368373326,24.051790509905135,19.140375741322835,25.008068134687992,21.467687309118812,78.97728836096059,3.54038082556918,2.9773514201127416,0.5630294054564384,0.036516167697994394,0.04627477190849883,0.05247106190037437,0.21551871506272358
2021-04-13,28.54101181030273,28.797941207885746,26.4176025390625,27.4355525970459,258183912,-0.03848965668227233,-0.03775834254046084,2.3803386688232457,0.08676109804617338,27.430187497820175,24.637621062142507,19.57128527959188,25.381527282743058,21.90975140452082,72.74718637860771,3.471775878222239,3.076236311734641,0.395539566487598,0.03664119686031947,0.04971401540074077,0.05179574507873308,0.09467953072425139
2021-04-14,27.40000534057617,27.48269271850586,24.79202079772949,26.47511100769043,342565805,-0.03563462795087702,-0.03500718952017334,2.6906719207763707,0.10163024132343734,27.42976324898856,25.13832691737584,19.98090025583903,25.549770932734962,22.24792618994079,67.62217060879348,3.30184474279417,3.1213579979465473,0.18048674484762284,0.034414948417200664,0.052263378870375916,0.05223426254428873,-0.000112164790293523
2021-04-15,26.436843872070312,28.249399185180664,25.53941535949707,27.81831359863281,221346739,0.04948948194482483,0.05073454047283166,2.7099838256835938,0.09741725773832609,27.54180989946638,25.762142045157297,20.45408493677775,25.898777496719248,22.660547479473532,70.72805852978576,3.2382300172457157,3.1447324018063814,0.09349761543933433,0.03874485929967282,0.05127979349414816,0.051163206751506304,0.028599712487729967
2021-04-16,27.8203239440918,28.226879119873047,24.97291755676269,25.39736557006836,240665351,-0.09104911541695149,-0.08702713124505979,3.253961563110355,0.12812201147922433,27.201680047171457,26.161223684038436,20.826657009124755,25.821637200311418,22.863274745443523,59.62602496698113,2.9583624548678955,3.1074584124186844,-0.14909595755078886,0.05087409175116049,0.0600101082667541,0.055129488434460416,-0.08960877273531098
2021-04-17,25.36920547485352,26.819766998291016,25.09987449645996,25.09987449645996,201720376,-0.011782604947392805,-0.011713461885944687,1.7198925018310547,0.06852195623821247,26.952890123639786,26.34319496154785,21.188985315958657,25.71059678433427,23.028948801074367,58.412661404030096,2.6816479832599036,3.022296326586928,-0.3406483433270244,0.049991702804398026,0.05094447953385753,0.055321629550037665,-0.0670827732900463
