date,tone_score,tone_lag_1,tone_lag_2,tone_lag_3
2025-03-29,-0.5984,-0.5739,2.4279,2.1518
2025-03-30,0.239,-0.5984,-0.5739,2.4279
2025-03-31,1.1231,0.239,-0.5984,-0.5739
2025-04-01,0.1871,1.1231,0.239,-0.5984
2025-04-02,-1.338,0.1871,1.1231,0.239
2025-04-03,0.5652,-1.338,0.1871,1.1231
2025-04-04,-0.8302,0.5652,-1.338,0.1871
2025-04-05,1.0535,-0.8302,0.5652,-1.338
2025-04-06,-1.2563,1.0535,-0.8302,0.5652
2025-04-07,-2.2516,-1.2563,1.0535,-0.8302
2025-04-08,0.2389,-2.2516,-1.2563,1.0535
2025-04-09,0.7991,0.2389,-2.2516,-1.2563
2025-04-10,1.3603,0.7991,0.2389,-2.2516
2025-04-11,1.1366,1.3603,0.7991,0.2389
2025-04-12,0.73,1.1366,1.3603,0.7991
2025-04-13,-1.2749,0.73,1.1366,1.3603
2025-04-14,0.4231,-1.2749,0.73,1.1366
2025-04-15,1.643,0.4231,-1.2749,0.73
2025-04-16,-0.181,1.643,0.4231,-1.2749
2025-04-17,1.2437,-0.181,1.643,0.4231
2025-04-18,0.5492,1.2437,-0.181,1.643
2025-04-19,0.721,0.5492,1.2437,-0.181
2025-04-20,1.5193,0.721,0.5492,1.2437
2025-04-21,1.3758,1.5193,0.721,0.5492
2025-04-22,1.0018,1.3758,1.5193,0.721
2025-04-23,0.6049,1.0018,1.3758,1.5193
2025-04-24,0.7533,0.6049,1.0018,1.3758
2025-04-25,1.3598,0.7533,0.6049,1.0018
2025-04-26,2.5339,1.3598,0.7533,0.6049
2025-04-27,0.2471,2.5339,1.3598,0.7533
2025-04-28,2.5091,0.2471,2.5339,1.3598
2025-04-29,1.0222,2.5091,0.2471,2.5339
2025-04-30,1.0062,1.0222,2.5091,0.2471
2025-05-01,1.5065,1.0062,1.0222,2.5091
2025-05-02,1.3744,1.5065,1.0062,1.0222
2025-05-03,1.0292,1.3744,1.5065,1.0062
2025-05-04,1.6787,1.0292,1.3744,1.5065
2025-05-05,0.9312,1.6787,1.0292,1.3744
2025-05-06,1.7072,0.9312,1.6787,1.0292
2025-05-07,1.7837,1.7072,0.9312,1.6787
2025-05-08,1.1614,1.7837,1.7072,0.9312
2025-05-09,1.3797,1.1614,1.7837,1.7072
2025-05-10,1.4953,1.3797,1.1614,1.7837
2025-05-11,1.8076,1.4953,1.3797,1.1614
2025-05-12,2.2052,1.8076,1.4953,1.3797
2025-05-13,0.8687,2.2052,1.8076,1.4953
2025-05-14,1.3915,0.8687,2.2052,1.8076
2025-05-15,1.1275,1.3915,0.8687,2.2052
2025-05-16,2.0013,1.1275,1.3915,0.8687
2025-05-17,1.9963,2.0013,1.1275,1.3915
2025-05-18,0.8442,1.9963,2.0013,1.1275
2025-05-19,1.3074,0.8442,1.9963,2.0013
2025-05-20,1.8944,1.3074,0.8442,1.9963
2025-05-21,1.6834,1.8944,1.3074,0.8442
2025-05-22,2.2292,1.6834,1.8944,1.3074
2025-05-23,1.526,2.2292,1.6834,1.8944
2025-05-24,1.2582,1.526,2.2292,1.6834
2025-05-25,-0.2938,1.2582,1.526,2.2292
2025-05-26,1.5468,-0.2938,1.2582,1.526
2025-05-27,2.633,1.5468,-0.2938,1.2582
2025-05-28,2.1344,2.633,1.5468,-0.2938
2025-05-29,1.2407,2.1344,2.633,1.5468
2025-05-30,1.2109,1.2407,2.1344,2.633
2025-05-31,-0.6937,1.2109,1.2407,2.1344
2025-06-01,1.4837,-0.6937,1.2109,1.2407
2025-06-02,2.2351,1.4837,-0.6937,1.2109
2025-06-03,2.0465,2.2351,1.4837,-0.6937
2025-06-04,1.5738,2.0465,2.2351,1.4837
2025-06-05,2.1861,1.5738,2.0465,2.2351
2025-06-06,0.4176,2.1861,1.5738,2.0465
2025-06-07,0.7745,0.4176,2.1861,1.5738
2025-06-08,2.1777,0.7745,0.4176,2.1861
2025-06-09,1.2618,2.1777,0.7745,0.4176
2025-06-10,1.5369,1.2618,2.1777,0.7745
2025-06-11,1.8993,1.5369,1.2618,2.1777
2025-06-12,1.4827,1.8993,1.5369,1.2618
2025-06-13,0.4842,1.4827,1.8993,1.5369
2025-06-14,0.4245,0.4842,1.4827,1.8993
2025-07-02,1.3614,0.4245,0.4842,1.4827
2025-07-03,1.3078,1.3614,0.4245,0.4842
2025-07-04,1.4137,1.3078,1.3614,0.4245
2025-07-05,1.358,1.4137,1.3078,1.3614
2025-07-06,0.7507,1.358,1.4137,1.3078
2025-07-07,0.9437,0.7507,1.358,1.4137
2025-07-08,1.5616,0.9437,0.7507,1.358
2025-07-09,1.2586,1.5616,0.9437,0.7507
2025-07-10,1.9193,1.2586,1.5616,0.9437
2025-07-11,1.199,1.9193,1.2586,1.5616
2025-07-12,1.8108,1.199,1.9193,1.2586
2025-07-13,2.7904,1.8108,1.199,1.9193
2025-07-14,1.8318,2.7904,1.8108,1.199
2025-07-15,1.6548,1.8318,2.7904,1.8108
2025-07-16,1.5408,1.6548,1.8318,2.7904
2025-07-17,0.7996,1.5408,1.6548,1.8318
2025-07-18,1.975,0.7996,1.5408,1.6548
2025-07-19,1.2149,1.975,0.7996,1.5408
2025-07-20,0.6932,1.2149,1.975,0.7996
2025-07-21,1.7505,0.6932,1.2149,1.975
2025-07-22,1.3706,1.7505,0.6932,1.2149
2025-07-23,0.8365,1.3706,1.7505,0.6932
2025-07-24,0.7928,0.8365,1.3706,1.7505
2025-07-25,0.767,0.7928,0.8365,1.3706
2025-07-26,0.7425,0.767,0.7928,0.8365
2025-07-27,1.4448,0.7425,0.767,0.7928
2025-07-28,1.5088,1.4448,0.7425,0.767
2025-07-29,1.0359,1.5088,1.4448,0.7425
2025-07-30,1.5621,1.0359,1.5088,1.4448
2025-07-31,1.3063,1.5621,1.0359,1.5088
2025-08-01,1.4802,1.3063,1.5621,1.0359
2025-08-02,0.8916,1.4802,1.3063,1.5621
2025-08-03,1.0765,0.8916,1.4802,1.3063
2025-08-04,1.1767,1.0765,0.8916,1.4802
2025-08-05,1.8215,1.1767,1.0765,0.8916
2025-08-06,1.4758,1.8215,1.1767,1.0765
2025-08-07,1.0983,1.4758,1.8215,1.1767
2025-08-08,0.831,1.0983,1.4758,1.8215
2025-08-09,2.0392,0.831,1.0983,1.4758
2025-08-10,1.5668,2.0392,0.831,1.0983
2025-08-11,0.9157,1.5668,2.0392,0.831
2025-08-12,1.3582,0.9157,1.5668,2.0392
2025-08-13,0.7067,1.3582,0.9157,1.5668
2025-08-14,1.227,0.7067,1.3582,0.9157
2025-08-15,-0.5468,1.227,0.7067,1.3582
2025-08-16,0.2607,-0.5468,1.227,0.7067
2025-08-17,0.1475,0.2607,-0.5468,1.227
2025-08-18,0.0438,0.1475,0.2607,-0.5468
2025-08-19,1.3294,0.0438,0.1475,0.2607
2025-08-20,0.1896,1.3294,0.0438,0.1475
2025-08-21,-0.0758,0.1896,1.3294,0.0438
2025-08-22,0.2316,-0.0758,0.1896,1.3294
2025-08-23,0.0067,0.2316,-0.0758,0.1896
2025-08-24,-0.1054,0.0067,0.2316,-0.0758
2025-08-25,0.759,-0.1054,0.0067,0.2316
2025-08-26,0.2494,0.759,-0.1054,0.0067
2025-08-27,1.0838,0.2494,0.759,-0.1054
2025-08-28,1.8133,1.0838,0.2494,0.759
2025-08-29,1.3845,1.8133,1.0838,0.2494
2025-08-30,0.6453,1.3845,1.8133,1.0838
2025-08-31,-0.4064,0.6453,1.3845,1.8133
2025-09-01,1.5121,-0.4064,0.6453,1.3845
2025-09-02,0.2455,1.5121,-0.4064,0.6453
2025-09-03,1.4998,0.2455,1.5121,-0.4064
2025-09-04,1.1104,1.4998,0.2455,1.5121
2025-09-05,1.3688,1.1104,1.4998,0.2455
2025-09-06,0.5633,1.3688,1.1104,1.4998
2025-09-07,0.9752,0.5633,1.3688,1.1104
2025-09-08,1.0011,0.9752,0.5633,1.3688
2025-09-09,1.6298,1.0011,0.9752,0.5633
2025-09-10,1.1598,1.6298,1.0011,0.9752
2025-09-11,1.8113,1.1598,1.6298,1.0011
2025-09-12,1.7342,1.8113,1.1598,1.6298
2025-09-13,0.9171,1.7342,1.8113,1.1598
2025-09-14,0.6283,0.9171,1.7342,1.8113
2025-09-15,1.3974,0.6283,0.9171,1.7342
2025-09-16,0.9331,1.3974,0.6283,0.9171
2025-09-17,1.6276,0.9331,1.3974,0.6283
2025-09-18,1.261,1.6276,0.9331,1.3974
2025-09-19,2.0426,1.261,1.6276,0.9331
2025-09-20,0.0703,2.0426,1.261,1.6276
2025-09-21,0.5838,0.0703,2.0426,1.261
2025-09-22,0.2206,0.5838,0.0703,2.0426
2025-09-23,0.612,0.2206,0.5838,0.0703
2025-09-24,1.8676,0.612,0.2206,0.5838
2025-09-25,0.7535,1.8676,0.612,0.2206
2025-09-26,0.1433,0.7535,1.8676,0.612
2025-09-27,1.1039,0.1433,0.7535,1.8676
2025-09-28,0.745,1.1039,0.1433,0.7535
2025-09-29,0.6561,0.745,1.1039,0.1433
2025-09-30,1.1794,0.6561,0.745,1.1039
2025-10-01,1.6884,1.1794,0.6561,0.745
2025-10-02,1.7241,1.6884,1.1794,0.6561
2025-10-03,1.4717,1.7241,1.6884,1.1794
2025-10-04,1.8051,1.4717,1.7241,1.6884
2025-10-05,0.5143,1.8051,1.4717,1.7241
2025-10-06,2.2419,0.5143,1.8051,1.4717
2025-10-07,1.0135,2.2419,0.5143,1.8051
2025-10-08,0.3988,1.0135,2.2419,0.5143
2025-10-09,1.4717,0.3988,1.0135,2.2419
2025-10-10,0.5852,1.4717,0.3988,1.0135
2025-10-11,-1.7334,0.5852,1.4717,0.3988
2025-10-12,-2.6879,-1.7334,0.5852,1.4717
2025-10-13,-0.0989,-2.6879,-1.7334,0.5852
2025-10-14,-0.0401,-0.0989,-2.6879,-1.7334
2025-10-15,1.3859,-0.0401,-0.0989,-2.6879
2025-10-16,0.5456,1.3859,-0.0401,-0.0989
2025-10-17,0.117,0.5456,1.3859,-0.0401
2025-10-18,0.6007,0.117,0.5456,1.3859
2025-10-19,0.618,0.6007,0.117,0.5456
2025-10-20,1.8717,0.618,0.6007,0.117
2025-10-21,1.9993,1.8717,0.618,0.6007
2025-10-22,1.3487,1.9993,1.8717,0.618
2025-10-23,1.0374,1.3487,1.9993,1.8717
2025-10-24,0.7957,1.0374,1.3487,1.9993
2025-10-25,1.0254,0.7957,1.0374,1.3487
2025-10-26,1.1525,1.0254,0.7957,1.0374
2025-10-27,1.6739,1.1525,1.0254,0.7957
2025-10-28,1.4182,1.6739,1.1525,1.0254
2025-10-29,0.6225,1.4182,1.6739,1.1525
2025-10-30,0.5998,0.6225,1.4182,1.6739
2025-10-31,0.9113,0.5998,0.6225,1.4182
2025-11-01,0.1151,0.9113,0.5998,0.6225
2025-11-02,1.8568,0.1151,0.9113,0.5998
2025-11-03,-1.3348,1.8568,0.1151,0.9113
2025-11-04,-0.5862,-1.3348,1.8568,0.1151
2025-11-05,0.7505,-0.5862,-1.3348,1.8568
2025-11-06,1.0317,0.7505,-0.5862,-1.3348
2025-11-07,0.2638,1.0317,0.7505,-0.5862
2025-11-08,-0.2969,0.2638,1.0317,0.7505
2025-11-09,1.2449,-0.2969,0.2638,1.0317
2025-11-10,0.4331,1.2449,-0.2969,0.2638
2025-11-11,1.1351,0.4331,1.2449,-0.2969
2025-11-12,1.917,1.1351,0.4331,1.2449
2025-11-13,3.373,1.917,1.1351,0.4331
2025-11-14,0.3685,3.373,1.917,1.1351
2025-11-15,0.7674,0.3685,3.373,1.917
2025-11-16,0.9249,0.7674,0.3685,3.373
2025-11-17,-0.1103,0.9249,0.7674,0.3685
2025-11-18,0.2127,-0.1103,0.9249,0.7674
2025-11-19,0.8845,0.2127,-0.1103,0.9249
2025-11-20,0.8988,0.8845,0.2127,-0.1103
2025-11-21,0.6553,0.8988,0.8845,0.2127
2025-11-22,-1.0986,0.6553,0.8988,0.8845
2025-11-23,-0.3675,-1.0986,0.6553,0.8988
2025-11-24,0.5978,-0.3675,-1.0986,0.6553
2025-11-25,0.1745,0.5978,-0.3675,-1.0986
2025-11-26,0.9171,0.1745,0.5978,-0.3675
2025-11-27,0.2898,0.9171,0.1745,0.5978
2025-11-28,-0.8181,0.2898,0.9171,0.1745
2025-11-29,-0.5108,-0.8181,0.2898,0.9171
2025-11-30,0.1232,-0.5108,-0.8181,0.2898
2025-12-01,-1.3778,0.1232,-0.5108,-0.8181
2025-12-02,-0.2628,-1.3778,0.1232,-0.5108
2025-12-03,0.6773,-0.2628,-1.3778,0.1232
2025-12-04,1.6178,0.6773,-0.2628,-1.3778
2025-12-05,1.4648,1.6178,0.6773,-0.2628
2025-12-06,0.0,1.4648,1.6178,0.6773
2025-12-07,0.6709,0.0,1.4648,1.6178
2025-12-08,0.2009,0.6709,0.0,1.4648
2025-12-09,1.2386,0.2009,0.6709,0.0
2025-12-10,0.1886,1.2386,0.2009,0.6709
2025-12-11,1.5972,0.1886,1.2386,0.2009
2025-12-12,0.722,1.5972,0.1886,1.2386
2025-12-13,0.2099,0.722,1.5972,0.1886
2025-12-14,1.0644,0.2099,0.722,1.5972
2025-12-15,-0.1614,1.0644,0.2099,0.722
2025-12-16,1.0927,-0.1614,1.0644,0.2099
2025-12-17,0.7234,1.0927,-0.1614,1.0644
2025-12-18,0.2653,0.7234,1.0927,-0.1614
2025-12-19,0.0101,0.2653,0.7234,1.0927
2025-12-20,0.2649,0.0101,0.2653,0.7234
2025-12-21,-0.1316,0.2649,0.0101,0.2653
2025-12-22,0.1699,-0.1316,0.2649,0.0101
2025-12-23,0.2366,0.1699,-0.1316,0.2649
2025-12-24,-0.1425,0.2366,0.1699,-0.1316
2025-12-25,1.1563,-0.1425,0.2366,0.1699
2025-12-26,1.3388,1.1563,-0.1425,0.2366
2025-12-27,0.3474,1.3388,1.1563,-0.1425
2025-12-28,-0.7694,0.3474,1.3388,1.1563
2025-12-29,0.427,-0.7694,0.3474,1.3388
2025-12-30,-0.0681,0.427,-0.7694,0.3474
2025-12-31,0.4628,-0.0681,0.427,-0.7694
2026-01-01,0.4333,0.4628,-0.0681,0.427
2026-01-02,0.018,0.4333,0.4628,-0.0681
2026-01-03,-0.3864,0.018,0.4333,0.4628
2026-01-04,-0.9251,-0.3864,0.018,0.4333
2026-01-05,-0.5879,-0.9251,-0.3864,0.018
2026-01-06,-1.3765,-0.5879,-0.9251,-0.3864
2026-01-07,0.6053,-1.3765,-0.5879,-0.9251
2026-01-08,0.5574,0.6053,-1.3765,-0.5879
2026-01-09,0.7068,0.5574,0.6053,-1.3765
2026-01-10,-0.6019,0.7068,0.5574,0.6053
2026-01-11,-1.8449,-0.6019,0.7068,0.5574
2026-01-12,-0.012,-1.8449,-0.6019,0.7068
2026-01-13,-0.732,-0.012,-1.8449,-0.6019
2026-01-14,-0.0697,-0.732,-0.012,-1.8449
2026-01-15,0.8456,-0.0697,-0.732,-0.012
2026-01-16,0.7761,0.8456,-0.0697,-0.732
2026-01-17,0.1801,0.7761,0.8456,-0.0697
2026-01-18,-1.1675,0.1801,0.7761,0.8456
2026-01-19,-1.8479,-1.1675,0.1801,0.7761
2026-01-20,0.4599,-1.8479,-1.1675,0.1801
2026-01-21,-1.5703,0.4599,-1.8479,-1.1675
2026-01-22,-0.238,-1.5703,0.4599,-1.8479
2026-01-23,0.0818,-0.238,-1.5703,0.4599
2026-01-24,-0.1141,0.0818,-0.238,-1.5703
2026-01-25,0.3891,-0.1141,0.0818,-0.238
2026-01-26,0.6076,0.3891,-0.1141,0.0818
2026-01-27,0.2377,0.6076,0.3891,-0.1141
2026-01-28,0.4717,0.2377,0.6076,0.3891
2026-01-29,-0.4301,0.4717,0.2377,0.6076
2026-01-30,0.4716,-0.4301,0.4717,0.2377
2026-01-31,-1.1709,0.4716,-0.4301,0.4717
2026-02-01,-0.3698,-1.1709,0.4716,-0.4301
2026-02-02,-0.1415,-0.3698,-1.1709,0.4716
2026-02-03,-0.1435,-0.1415,-0.3698,-1.1709
2026-02-04,-0.2637,-0.1435,-0.1415,-0.3698
2026-02-05,0.0599,-0.2637,-0.1435,-0.1415
2026-02-06,-2.2626,0.0599,-0.2637,-0.1435
2026-02-07,-0.6377,-2.2626,0.0599,-0.2637
2026-02-08,-0.0682,-0.6377,-2.2626,0.0599
2026-02-09,-0.2152,-0.0682,-0.6377,-2.2626
2026-02-10,0.9661,-0.2152,-0.0682,-0.6377
2026-02-11,0.722,0.9661,-0.2152,-0.0682
2026-02-12,1.6684,0.722,0.9661,-0.2152
2026-02-13,0.5396,1.6684,0.722,0.9661
2026-02-14,0.1745,0.5396,1.6684,0.722
2026-02-15,-0.8471,0.1745,0.5396,1.6684
2026-02-16,-2.1649,-0.8471,0.1745,0.5396
2026-02-17,0.1812,-2.1649,-0.8471,0.1745
2026-02-18,0.4343,0.1812,-2.1649,-0.8471
2026-02-19,-1.8873,0.4343,0.1812,-2.1649
2026-02-20,-3.5888,-1.8873,0.4343,0.1812
2026-02-21,0.3554,-3.5888,-1.8873,0.4343
2026-02-22,-0.95,0.3554,-3.5888,-1.8873
2026-02-23,-0.3602,-0.95,0.3554,-3.5888
2026-02-24,-1.0318,-0.3602,-0.95,0.3554
2026-02-25,0.4078,-1.0318,-0.3602,-0.95
2026-02-26,-1.0935,0.4078,-1.0318,-0.3602
2026-02-27,-0.6934,-1.0935,0.4078,-1.0318
